date,coordinates
20210701,"-117.863583, 49.631833"
20210619,"-122.6854, 55.260467"
20210714,"-123.09335, 53.624367"
20210630,"-120.9307, 51.6619"
20210701,"-120.617633, 50.479433"
20210704,"-117.682883, 50.732867"
20210705,"-122.429217, 50.562217"
20210411,"-121.743267, 56.11965"
20211008,"-121.775666, 51.156333"
20210630,"-120.668617, 49.100083"
20210630,"-121.173917, 51.4694"
20210626,"-119.780783, 49.752383"
20210707,"-117.314583, 49.015217"
20210505,"-126.20745, 50.587117"
20210821,"-122.804367, 54.244633"
20210705,"-121.479971, 52.909517"
20210803,"-127.26205, 55.729917"
20210707,"-121.2118, 50.580033"
20210522,"-117.328483, 49.005683"
20210707,"-116.553283, 49.4614"
20210609,"-120.860967, 50.033267"
20210523,"-122.890833, 50.216367"
20210624,"-119.69455, 49.3168"
20210702,"-115.71505, 50.2717"
20210702,"-120.209267, 50.722333"
20210804,"-124.480055, 53.425027"
20210708,"-121.709617, 51.510217"
20210624,"-121.3585, 49.369383"
20210710,"-120.288367, 52.231133"
20210728,"-118.341767, 49.013083"
20210714,"-120.814617, 51.835717"
20210731,"-120.1235, 52.350667"
20210414,"-125.065366, 50.283866"
20210702,"-115.85795, 50.404667"
20210510,"-115.9353, 49.706833"
20210813,"-123.632033, 52.0836"
20210702,"-118.109967, 49.666233"
20210704,"-122.25395, 49.318967"
20210630,"-120.8805, 51.55845"
20210706,"-120.38925, 50.509533"
20210414,"-121.91645, 49.239333"
20210422,"-124.480983, 54.575317"
20210503,"-121.959517, 50.671967"
20210713,"-115.033783, 49.027433"
20210510,"-123.574533, 48.774417"
20210804,"-124.949683, 54.1225"
20210714,"-120.373267, 50.606333"
20210606,"-116.50525, 51.010783"
20210714,"-120.232983, 50.9718"
20210416,"-125.526283, 48.937467"
20210826,"-118.981667, 50.25715"
20210702,"-120.348317, 50.327533"
20210811,"-115.46295, 49.5057"
20210704,"-127.378617, 54.3463"
20210702,"-119.94055, 50.792533"
20210413,"-121.024717, 50.1827"
20210707,"-123.72605, 53.889417"
20210702,"-121.085367, 51.668517"
20210707,"-117.310633, 49.025283"
20210718,"-125.981783, 52.4082"
20210701,"-119.65955, 51.551183"
20210801,"-120.936517, 59.445383"
20210424,"-121.566983, 50.246983"
20211009,"-119.504783, 49.473317"
20210628,"-119.766983, 49.7311"
20210722,"-116.510283, 49.8158"
20210728,"-117.452383, 49.205367"
20220217,"-125.828116, 50.521916"
20210913,"-124.33905, 48.76925"
20210705,"-128.816016, 54.934416"
20210811,"-121.659822, 51.825541"
20210630,"-119.089983, 50.832533"
20210415,"-121.849067, 50.718733"
20210522,"-120.6369, 56.28625"
20210707,"-124.265083, 52.807033"
20210708,"-118.682, 51.050333"
20210522,"-121.873333, 49.464383"
20210704,"-118.13005, 50.735533"
20210708,"-118.485033, 49.405783"
20210708,"-120.246667, 49.168967"
20210719,"-118.262017, 51.220117"
20210404,"-120.3378, 50.688917"
20210702,"-118.456433, 50.04215"
20210713,"-118.2942, 52.049017"
20210630,"-121.178217, 51.555883"
20210719,"-121.794033, 52.538533"
20210419,"-126.028267, 49.630583"
20210721,"-120.835717, 52.82245"
20210731,"-121.787, 49.59"
20210418,"-117.238533, 49.57875"
20210708,"-118.498933, 49.195367"
20210804,"-116.702417, 49.15145"
20210713,"-115.587817, 49.124467"
20210701,"-120.6668, 50.523583"
20210718,"-120.867, 50.143416"
20210709,"-118.711933, 51.038517"
20210525,"-119.91035, 49.8953"
20210423,"-123.996867, 49.10545"
20210523,"-119.610533, 50.805617"
20210706,"-122.769167, 54.946167"
20210705,"-128.396, 54.193017"
20210710,"-121.903509, 51.721905"
20210701,"-116.113717, 49.659833"
20210815,"-119.186333, 52.390783"
20210710,"-125.0085, 54.4973"
20210706,"-120.1799, 50.696"
20210707,"-119.143217, 50.727917"
20210529,"-117.732267, 49.19465"
20210712,"-125.085722, 49.448222"
20210525,"-118.245867, 49.095383"
20210418,"-122.3958, 52.432083"
20210801,"-120.848767, 59.902567"
20211018,"-122.082733, 52.1025"
20210821,"-122.016967, 51.98905"
20220329,"-124.06395, 53.90675"
20210708,"-120.479767, 49.483733"
20210718,"-120.500717, 49.790417"
20210723,"-120.420867, 51.2322"
20210718,"-115.053466, 49.61465"
20210830,"-117.659117, 50.21155"
20210708,"-119.164133, 52.542583"
20210701,"-119.405324, 51.409406"
20210703,"-115.748217, 50.319333"
20210525,"-119.048717, 49.315633"
20210424,"-123.18905, 52.035667"
20210705,"-120.174217, 51.016417"
20210701,"-124.583733, 53.049067"
20210602,"-124.537, 48.909083"
20210726,"-122.898156, 52.724894"
20210719,"-121.225517, 49.911217"
20210613,"-125.414793, 54.139337"
20210707,"-119.674667, 51.0612"
20210703,"-118.572167, 50.603333"
20210722,"-118.329383, 52.052033"
20220206,"-124.498417, 49.23045"
20210717,"-119.661133, 53.10225"
20210712,"-122.244083, 52.174333"
20210514,"-115.68315, 50.28075"
20210711,"-116.808067, 50.3371"
20210505,"-120.1507, 50.889917"
20210716,"-119.722167, 51.8023"
20210703,"-117.785833, 49.642633"
20210625,"-120.8837, 50.1493"
20210817,"-124.755033, 50.99625"
20210421,"-116.361817, 50.876433"
20210630,"-120.8878, 51.5688"
20210708,"-121.036, 53.853233"
20210711,"-120.877283, 52.6683"
20210629,"-117.681167, 50.140783"
20210404,"-120.515733, 50.083417"
20210902,"-124.670933, 58.05655"
20210912,"-119.8822, 50.728233"
20210802,"-119.29345, 50.2167"
20210705,"-121.740467, 51.6364"
20210708,"-117.464383, 49.632367"
20210806,"-118.64925, 49.728867"
20210908,"-119.864567, 49.70675"
20210709,"-118.862483, 49.193983"
20210722,"-123.794033, 48.9461"
20210708,"-123.520167, 51.985333"
20210817,"-120.0436, 50.499767"
20210731,"-121.661117, 49.79195"
20210805,"-117.684683, 50.487067"
20210706,"-122.50135, 55.525083"
20210609,"-123.1801, 49.971167"
20210729,"-122.62835, 53.4764"
20210701,"-120.778217, 52.387367"
20210730,"-120.063633, 49.3398"
20210711,"-123.607216, 55.296616"
20210420,"-116.556767, 49.193367"
20210709,"-118.823183, 51.0811"
20210710,"-115.56475, 49.27045"
20210701,"-122.634067, 58.922183"
20210703,"-116.37815, 50.066233"
20210602,"-118.293633, 49.695333"
20210708,"-117.9797, 50.263583"
20210812,"-119.636017, 50.111433"
20210802,"-120.7313, 52.473667"
20210806,"-122.0295, 52.78755"
20210708,"-116.612633, 50.169817"
20210525,"-121.83645, 49.431633"
20210405,"-115.897317, 50.412083"
20210605,"-123.933767, 49.1125"
20210704,"-120.988917, 49.56175"
20210706,"-126.131517, 53.50625"
20210803,"-121.041217, 51.718583"
20210704,"-118.02825, 50.557817"
20211021,"-122.146217, 51.324767"
20210713,"-122.48075, 53.747233"
20210722,"-119.616817, 49.379533"
20210806,"-121.201333, 52.99845"
20210708,"-115.6278, 49.746033"
20210618,"-123.573567, 48.602433"
20210816,"-118.135083, 50.840383"
20210725,"-125.421017, 50.0344"
20210708,"-118.202683, 49.4373"
20210630,"-127.638967, 51.4617"
20210802,"-122.24745, 52.296383"
20210504,"-116.770933, 49.71205"
20210725,"-119.746133, 51.478917"
20210729,"-121.4007, 49.63625"
20210410,"-123.397383, 52.0989"
20210709,"-121.015, 51.794283"
20220315,"-120.46185, 50.613683"
20210804,"-118.174817, 49.017633"
20210628,"-120.486667, 51.878583"
20210630,"-120.908623, 51.703715"
20210407,"-115.30045, 49.123117"
20210810,"-117.905283, 49.336083"
20210530,"-119.311533, 52.991283"
20210717,"-118.116867, 52.020217"
20210807,"-119.44675, 51.461467"
20210713,"-115.188117, 49.173783"
20210705,"-121.723114, 51.243337"
20210702,"-123.511367, 51.44455"
20210626,"-121.296417, 50.71545"
20210710,"-121.333367, 53.826517"
20210701,"-122.72525, 54.131083"
20210415,"-119.512567, 49.336433"
20210705,"-124.1532, 54.12905"
20210702,"-117.16925, 50.710733"
20210604,"-124.06995, 48.433383"
20210716,"-118.203117, 52.129817"
20210726,"-119.670333, 50.948633"
20210702,"-120.911683, 51.681383"
20210921,"-121.572883, 51.829"
20210708,"-115.4, 49.175"
20210805,"-117.7349, 50.688533"
20210628,"-120.933333, 56.497833"
20210405,"-121.154783, 50.327583"
20210630,"-123.195833, 54.774333"
20210628,"-120.68345, 50.099933"
20210701,"-127.129033, 50.282617"
20210705,"-120.823167, 51.98145"
20210630,"-124.158867, 53.785267"
20210804,"-121.115517, 55.10335"
20210804,"-125.241667, 53.183167"
20210421,"-116.79495, 49.565883"
20210908,"-122.228917, 49.292367"
20210620,"-119.883333, 49.7"
20210805,"-119.157883, 52.210633"
20210713,"-119.42305, 52.685467"
20210420,"-124.7122, 54.106283"
20210615,"-115.867667, 49.6648"
20210702,"-120.038533, 50.701933"
20210708,"-118.0068, 50.21325"
20210802,"-122.962783, 50.207583"
20210630,"-124.444898, 53.090045"
20210703,"-118.102917, 49.616267"
20210424,"-120.692617, 53.584267"
20210506,"-123.907433, 49.076233"
20210804,"-118.707217, 49.009"
20210804,"-121.6298, 53.18945"
20210701,"-117.543817, 51.588117"
20210709,"-118.812133, 50.566383"
20210630,"-121.448217, 49.895667"
20210620,"-119.03785, 49.34675"
20210708,"-120.0433, 49.874017"
20210709,"-120.660267, 49.911917"
20210919,"-122.197867, 55.922067"
20210725,"-121.205, 49.520167"
20210711,"-119.1223, 51.572667"
20210529,"-120.29105, 49.435283"
20210416,"-118.186166, 49.063216"
20210704,"-122.5288, 52.251567"
20211020,"-119.0943, 49.885033"
20210703,"-115.88855, 50.334133"
20210725,"-119.934617, 52.280883"
20210804,"-126.1628, 54.9558"
20210731,"-121.73085, 49.649283"
20210804,"-125.251833, 53.210833"
20210707,"-117.637167, 49.03875"
20210708,"-117.747467, 50.264083"
20210708,"-115.807533, 49.34775"
20210731,"-121.652067, 49.81555"
20210531,"-118.579133, 49.13095"
20210726,"-117.482083, 49.220317"
20210613,"-120.227883, 51.45685"
20210702,"-117.753367, 50.712867"
20210422,"-119.603967, 49.65355"
20210708,"-117.621033, 50.640767"
20210707,"-120.41125, 49.949233"
20210603,"-121.782017, 51.007917"
20210805,"-122.939, 53.5115"
20210710,"-120.99725, 51.730117"
20210730,"-120.9453, 50.7485"
20210818,"-124.273617, 49.314717"
20211012,"-121.2153, 56.55545"
20210706,"-126.948233, 54.060383"
20210628,"-120.213083, 50.728433"
20210708,"-120.465833, 49.89465"
20210418,"-121.035133, 50.18185"
20210412,"-122.03795, 50.825"
20210402,"-121.293017, 50.553483"
20210710,"-123.1074, 54.394667"
20210626,"-121.539383, 49.370583"
20210710,"-126.377767, 54.045767"
20210713,"-123.894083, 49.52445"
20210626,"-125.36315, 49.275633"
20210721,"-116.441967, 51.073117"
20210630,"-120.894917, 51.691617"
20210702,"-120.263567, 50.038417"
20210803,"-120.722683, 52.4961"
20210801,"-121.19915, 59.430067"
20210701,"-119.371217, 51.381233"
20210805,"-122.2857, 49.144617"
20210701,"-120.380383, 50.433383"
20210412,"-116.8373, 49.850433"
20210707,"-120.76035, 50.540033"
20210418,"-122.0494, 49.0276"
20210708,"-120.342117, 50.370333"
20210704,"-127.368217, 54.64575"
20210701,"-120.305867, 50.746183"
20210802,"-122.935367, 52.951583"
20210805,"-117.728317, 50.698417"
20210516,"-123.9805, 49.606967"
20210501,"-115.67355, 49.593883"
20210630,"-119.49705, 51.630783"
20210831,"-116.961783, 51.22095"
20210422,"-122.255167, 51.516033"
20210824,"-122.8103, 50.6963"
20210818,"-124.357833, 49.3082"
20210704,"-118.270917, 49.675233"
20210710,"-119.1599, 51.89995"
20210716,"-119.538266, 49.940933"
20210806,"-119.532483, 49.058717"
20210626,"-123.635583, 49.452517"
20210825,"-124.77225, 49.259567"
20210703,"-118.186217, 49.586517"
20210713,"-123.114333, 53.621783"
20210605,"-122.18605, 51.80045"
20211003,"-120.1985, 55.67765"
20210627,"-124.213533, 54.809583"
20210515,"-119.685533, 49.643"
20210629,"-121.8963, 50.906"
20210812,"-121.571466, 50.144633"
20210821,"-115.233333, 49.164883"
20210801,"-120.828217, 52.5443"
20210709,"-120.80185, 49.7378"
20211014,"-114.8525, 50.030583"
20210707,"-115.40795, 49.302"
20210925,"-117.733717, 49.280583"
20210801,"-125.3765, 53"
20210502,"-120.00275, 50.679883"
20210720,"-122.784367, 49.8268"
20210803,"-121.701133, 49.701417"
20210713,"-115.687217, 49.709417"
20210510,"-118.79025, 49.53745"
20210702,"-121.09095, 51.488333"
20210805,"-125.013783, 54.670633"
20210703,"-121.552833, 55.689717"
20210708,"-121.208133, 49.518417"
20210426,"-124.073533, 52.10805"
20210508,"-121.939933, 55.6124"
20210713,"-123.900583, 48.45285"
20210630,"-122.321917, 54.775417"
20210813,"-126.25915, 52.443183"
20210708,"-117.5303, 49.22515"
20210702,"-119.449617, 50.46585"
20210806,"-121.77705, 49.6632"
20210701,"-119.472, 51.40285"
20210704,"-120.896733, 51.9179"
20210422,"-119.531017, 50.878417"
20210803,"-118.927867, 51.567617"
20210719,"-123.235333, 52.113517"
20210709,"-120.945333, 52.44295"
20210701,"-119.719783, 51.79395"
20210315,"-122.588083, 50.46965"
20210808,"-117.5132, 49.13455"
20210630,"-125.941767, 55.160667"
20210805,"-125.257133, 53.646667"
20210701,"-120.273117, 50.705333"
20210623,"-125.085333, 52.054667"
20210630,"-121.042067, 52.584083"
20210710,"-118.40575, 51.833467"
20210523,"-124.517167, 49.344"
20210506,"-128.7257, 54.472833"
20210803,"-121.004133, 50.139367"
20210801,"-120.581233, 54.854483"
20210812,"-120.603333, 55.965166"
20210709,"-119.595367, 49.6999"
20210816,"-118.238367, 51.2368"
20210701,"-119.568, 52.171167"
20210923,"-120.654517, 50.046333"
20210706,"-122.703133, 52.471417"
20210707,"-125.204, 49.5875"
20210701,"-120.608167, 53.49605"
20210718,"-125.116717, 49.642433"
20210711,"-125.967933, 49.1643"
20210629,"-120.28055, 59.428767"
20210701,"-123.229711, 53.286366"
20210708,"-119.562417, 52.947317"
20210718,"-121.31945, 49.39075"
20210612,"-120.759417, 56.286233"
20210821,"-120.1335, 51.668467"
20210415,"-120.25995, 50.104617"
20210710,"-121.166083, 53.759083"
20210703,"-124.5408, 48.803667"
20210621,"-121.752667, 49.352967"
20210521,"-122.694, 54.086117"
20210422,"-120.71405, 50.751267"
20210819,"-118.504417, 51.401933"
20210422,"-120.078117, 50.759633"
20210830,"-117.9093, 50.886333"
20210709,"-126.584417, 50.2141"
20210506,"-122.693467, 50.318583"
20210714,"-126.616933, 51.7548"
20210802,"-120.513317, 55.035567"
20210916,"-119.744933, 50.806117"
20210721,"-122.760717, 49.80095"
20210710,"-120.563967, 49.456017"
20210404,"-123.263667, 52.086"
20210709,"-120.509683, 49.75005"
20210727,"-121.23605, 52.905667"
20210824,"-119.53815, 49.911617"
20210804,"-118.070667, 49.544467"
20210426,"-123.605133, 53.982883"
20210701,"-120.708167, 50.623167"
20210707,"-121.370533, 50.614067"
20210701,"-120.302533, 50.40635"
20210712,"-118.451583, 50.5524"
20210426,"-125.020183, 54.085133"
20210708,"-124.811283, 49.48455"
20210701,"-119.72345, 50.5432"
20210706,"-121.061183, 50.256433"
20210421,"-115.848417, 50.334"
20210803,"-118.817133, 50.968933"
20210630,"-120.908933, 52.312933"
20210714,"-120.315133, 50.538583"
20210702,"-116.82065, 51.2851"
20210805,"-122.298083, 53.98535"
20210628,"-122.859117, 58.9903"
20210812,"-124.857502, 52.9706"
20210423,"-120.6651, 55.8277"
20210630,"-121.08305, 51.618833"
20210704,"-117.218081, 50.539093"
20210630,"-127.235333, 50.594667"
20210717,"-119.565666, 49.081233"
20220326,"-120.494033, 50.5847"
20210705,"-121.320217, 51.562917"
20210516,"-123.055117, 51.758767"
20210711,"-118.372833, 52.226433"
20210717,"-121.975167, 52.007133"
20210619,"-121.549867, 50.28755"
20210804,"-121.253667, 52.410067"
20210803,"-120.293967, 49.425167"
20210617,"-116.6875, 51.092167"
20210705,"-126.101367, 54.7532"
20210530,"-121.7233, 56.718"
20210530,"-119.545533, 49.525833"
20210627,"-125.515583, 59.178217"
20210706,"-123.918283, 54.040967"
20210711,"-119.664717, 49.211817"
20210508,"-119.895197, 50.612427"
20211014,"-120.074383, 49.198583"
20210717,"-118.582533, 51.711767"
20210707,"-121.415567, 51.319733"
20210711,"-118.9255, 52.062783"
20210713,"-115.17805, 49.071583"
20210630,"-123.1895, 56.0315"
20210708,"-115.178917, 49.325417"
20210727,"-120.8095, 51.3588"
20210518,"-119.589033, 49.636267"
20210701,"-120.621917, 50.443167"
20210801,"-120.985633, 59.39225"
20210705,"-121.394583, 51.9073"
20210622,"-124.344567, 54.157617"
20210708,"-121.61695, 51.493717"
20210417,"-120.8574, 51.8617"
20210707,"-115.8072, 50.105033"
20210419,"-120.328117, 50.837"
20210801,"-121.09095, 50.171317"
20210808,"-118.9149, 50.41815"
20210708,"-118.024967, 49.907483"
20210801,"-124.358333, 51.676833"
20210729,"-127.20105, 54.770283"
20210707,"-121.370766, 50.5848"
20210529,"-121.337516, 50.604216"
20210707,"-115.81255, 50.096617"
20210704,"-118.814267, 49.794733"
20210515,"-115.75975, 49.452783"
20210718,"-122.277183, 54.067817"
20210701,"-120.569533, 50.492866"
20210630,"-125.442267, 54.39635"
20210709,"-119.28975, 50.2226"
20210701,"-121.95289, 50.763051"
20210803,"-118.9259, 51.523733"
20210701,"-119.380433, 50.543783"
20210603,"-119.589683, 50.893017"
20210710,"-120.405117, 51.666717"
20210720,"-118.004217, 51.443033"
20210713,"-121.32945, 49.163883"
20210507,"-115.671633, 49.585667"
20210710,"-120.814617, 53.393333"
20210701,"-118.674867, 51.61775"
20210518,"-121.272317, 50.727683"
20210630,"-123.267, 55.943"
20210724,"-121.427667, 52.655917"
20210811,"-124.0185, 53.442583"
20210711,"-118.64135, 52.089333"
20210413,"-119.755533, 50.840567"
20210804,"-118.588133, 49.013467"
20210812,"-125.10545, 54.095867"
20210818,"-118.489967, 51.396917"
20210804,"-125.247833, 53.179167"
20210623,"-119.10035, 49.354167"
20210802,"-125.094117, 49.69775"
20211105,"-124.2828, 48.502333"
20210630,"-121.132692, 51.828067"
20210710,"-121.8763, 51.942467"
20210728,"-125.252433, 49.96955"
20210710,"-119.331883, 52.151167"
20210722,"-124.58705, 49.2872"
20210701,"-119.769583, 51.8012"
20210614,"-116.5015, 51.027383"
20210812,"-125.2209, 50.302967"
20210630,"-120.859917, 51.759283"
20210416,"-120.52405, 50.729217"
20210701,"-122.42375, 53.334283"
20210628,"-122.78, 57.4035"
20210605,"-120.430333, 56.103167"
20210512,"-121.695367, 56.753767"
20210706,"-124.9767, 49.593"
20210630,"-121.493583, 55.7977"
20210701,"-120.362783, 50.448583"
20210716,"-114.9675, 49.338883"
20210808,"-121.0224, 51.9331"
20210804,"-118.591133, 49.015483"
20210509,"-119.49675, 50.00905"
20210711,"-119.534, 49.361567"
20210624,"-119.630167, 49.5094"
20210505,"-119.464167, 49.461067"
20210903,"-119.764583, 49.420417"
20210803,"-122.956367, 53.9568"
20210825,"-127.844438, 54.52912"
20210613,"-118.148983, 49.774883"
20210413,"-120.809217, 50.407933"
20210708,"-118.795667, 49.258333"
20210702,"-119.821383, 50.517217"
20210705,"-128.353833, 54.32065"
20210706,"-118.67895, 50.5628"
20210712,"-115.749467, 50.163833"
20210902,"-125.980633, 55.637517"
20210701,"-118.4291, 50.126017"
20210709,"-120.5945, 49.982367"
20210805,"-124.3603, 54.35515"
20210722,"-122.493867, 52.357133"
20210416,"-121.2955, 51.700117"
20210709,"-118.883333, 49.21"
20210419,"-121.140083, 50.793333"
20210804,"-116.9568, 49.04325"
20210713,"-120.367317, 50.604917"
20210705,"-128.493833, 54.348467"
20210712,"-119.2233, 50.357167"
20210730,"-120.799033, 49.1174"
20210708,"-118.3929, 49.092617"
20210709,"-122.404451, 51.638088"
20210702,"-118.437317, 50.052117"
20210630,"-125.249033, 55.072633"
20210522,"-124.5186, 49.307917"
20210829,"-119.543967, 50.63095"
20210422,"-115.73505, 49.6482"
20210710,"-120.919083, 51.753767"
20210704,"-128.1505, 54.184833"
20210605,"-121.36885, 50.635833"
20210713,"-120.589267, 50.24715"
20210505,"-119.876267, 50.748664"
20210703,"-119.125967, 49.571933"
20210922,"-125.01, 49.691367"
20210726,"-123.964433, 49.085233"
20210714,"-120.3946, 50.615"
20210709,"-120.6037, 49.862417"
20210709,"-118.775333, 50.9323"
20210521,"-124.7409, 49.350183"
20210710,"-123.536133, 52.995333"
20210701,"-120.403467, 50.561783"
20210507,"-121.86045, 52.0901"
20210731,"-121.463817, 52.093517"
20210522,"-124.406, 49.309717"
20210710,"-116.625917, 49.522917"
20210524,"-119.771717, 49.172383"
20210708,"-120.795167, 49.5281"
20210807,"-118.382117, 49.238533"
20210811,"-119.789483, 50.691517"
20210701,"-124.017814, 53.356046"
20210708,"-120.204933, 52.671717"
